,High,Low,Open,close,volume,adj close,avg High,avg low,avg open,avg close,avg volume,avg adj close,trend
31,1947.050048828125,1973.300048828125,1905.0,1953.6500244140625,1953.6500244140625,651697,2407.27001953125,2422.6000244140623,2369.610009765625,2395.3,2395.3,479244.2,bearish
32,1947.050048828125,1973.300048828125,1905.0,1953.6500244140625,1953.6500244140625,651697,2407.27001953125,2422.6000244140623,2369.610009765625,2395.3,2395.3,479244.2,bearish
33,49.400001525878906,51.20000076293945,46.599998474121094,48.75,48.238338470458984,45919912,57.37000045776367,59.24000015258789,56.27000122070312,57.8,57.193354797363284,34210485.2,bearish
34,160.10000610351562,162.0,149.0,154.89999389648438,152.701416015625,5098511,186.3,189.02999877929688,182.4499969482422,185.87000122070313,183.23184814453126,4723302.6,bearish
35,451.0,456.8999938964844,416.29998779296875,444.25,443.4043884277344,426124,564.5,569.8600036621094,551.5599975585938,557.1899963378906,556.1294006347656,698246.8,bearish
36,117.0,119.80000305175781,115.0,117.8499984741211,117.8499984741211,267839,145.45999908447266,148.15999908447264,141.45999908447266,144.63999938964844,144.56167602539062,637591.6,bearish
37,774.9500122070312,786.0,765.0,761.5,760.5279541015625,475967,905.5300048828125,929.1300048828125,888.3299926757812,907.2099975585937,906.0519409179688,521306.2,bullish
38,4516.5498046875,4559.0,4254.2001953125,4526.64990234375,4504.80810546875,212151,5368.7,5440.82001953125,5311.05,5398.67001953125,5372.6203125,272116.4,bearish
39,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
40,47.29999923706055,48.5,46.20000076293945,47.650001525878906,47.38914489746094,6471298,57.85,58.480001068115236,56.26999969482422,57.45000076293945,57.135494232177734,3019829.8,bullish
41,3450.0,3466.0,3413.199951171875,3458.39990234375,3408.788818359375,1328445,4145.55,4161.899951171875,4114.380029296875,4146.450048828125,4086.968603515625,1744871.8,bearish
42,118.75,119.0999984741211,115.5,117.25,111.74201965332031,14601680,137.0199996948242,138.6699996948242,135.1700012207031,137.46999969482422,131.0121597290039,16314883.6,bearish
43,777.0999755859375,777.0999755859375,763.0,760.7000122070312,760.7000122070312,18229,924.3799926757813,937.0099975585938,910.3800048828125,924.2699829101563,924.2699829101563,29244.6,bullish
44,108.05000305175781,113.6500015258789,108.5,111.19999694824219,108.61881256103516,5914574,133.75999908447267,135.87000122070313,131.88000030517577,133.52999877929688,130.43048858642578,3916522.2,bearish
45,1568.75,1582.550048828125,1531.75,1552.6500244140625,1552.6500244140625,2202570,1865.760009765625,1880.2000244140625,1846.4400146484375,1867.089990234375,1867.089990234375,2964156.4,bearish
46,63.0,63.04999923706055,62.29999923706055,62.349998474121094,62.349998474121094,22537361,74.8,75.81999969482422,73.87000045776367,74.99999923706055,74.99999923706055,59410212.2,bullish
47,1546.0,1552.6500244140625,1534.75,1538.550048828125,1538.550048828125,1487526,1868.060009765625,1879.52001953125,1846.4300048828125,1865.7199951171874,1865.7199951171874,2541540.2,bullish
48,222.0,222.0,218.75,220.39999389648438,216.8306884765625,5490930,265.1699981689453,266.0399993896484,262.6199981689453,264.1299987792969,259.8524963378906,10249274.2,bearish
49,1372.0,1382.800048828125,1218.8499755859375,1298.050048828125,1298.050048828125,3569232,1507.5699951171875,1576.0,1452.830029296875,1527.139990234375,1527.139990234375,4828104.2,bullish
50,144.60000610351562,144.9499969482422,133.3000030517578,134.14999389648438,133.1666259765625,48752780,169.95000305175782,172.00999755859374,166.28000183105468,168.0,166.76848754882812,25103934.8,bullish
51,141.4499969482422,141.5,121.5999984741211,125.6500015258789,125.6500015258789,86077435,168.08999938964843,171.58999938964843,161.68999938964845,164.49000091552733,164.49000091552733,67674919.2,bullish
52,720.0,747.7000122070312,669.6500244140625,683.1500244140625,683.1500244140625,6245286,822.760009765625,832.5000122070312,795.3199829101562,812.1200073242187,812.1200073242187,1558257.8,bearish
53,54.95000076293945,57.0,57.70000076293945,56.29999923706055,56.29999923706055,19877603,71.2,72.77000045776367,68.68000030517578,69.91999969482421,69.91999969482421,40348554.8,bullish
54,59.0,63.5,59.650001525878906,60.650001525878906,60.650001525878906,118084732,70.66999969482421,72.75000076293945,68.42000045776368,70.09000015258789,70.09000015258789,47069488.2,bearish
55,470.04998779296875,480.0,465.0,473.75,473.75,476282,565.55,572.05,553.8799987792969,560.4799987792969,560.4799987792969,479577.8,bearish
56,1246.0,1293.8499755859375,1176.050048828125,1246.3499755859375,1246.3499755859375,1065129,1564.2800048828126,1617.9199951171875,1510.8800048828125,1553.9699951171874,1553.9699951171874,2544534.6,bearish
57,620.8499755859375,627.0,602.25,617.9500122070312,617.9500122070312,1751072,771.8799926757813,781.3700073242187,757.1900024414062,769.3599975585937,739.594140625,2391061.2,bearish
58,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,unknown
59,231.1999969482422,234.63999938964844,225.25,229.52000427246094,222.7217254638672,24146948,275.9760009765625,279.6480010986328,267.6320007324219,271.09600219726565,263.06626586914064,27584130.2,bullish
60,4302.0,4427.89990234375,4260.0,4329.0498046875,4313.6318359375,275335,5297.98994140625,5332.63994140625,5178.3400390625,5227.58994140625,5208.97158203125,307601.0,bearish
61,353.0,358.5,351.3500061035156,355.25,339.22369384765625,4939771,425.1600036621094,430.6699951171875,421.64000244140624,426.95,407.6890930175781,7039304.6,bearish
62,4345.0,4356.2001953125,4165.0,4276.2001953125,4260.97021484375,146287,5238.6099609375,5275.5,5153.5400390625,5202.45,5183.92119140625,250202.6,bearish
63,74.80000305175781,75.44999694824219,69.3499984741211,71.05000305175781,70.38652038574219,140188157,90.35999908447266,94.58999938964844,87.76999969482422,91.61000061035156,90.172998046875,118388310.0,bullish
64,149.1999969482422,151.6999969482422,148.0,150.3000030517578,150.3000030517578,11487027,178.82000122070312,184.50999755859374,175.60999755859376,178.98999938964843,178.98999938964843,12963104.6,bearish
65,3602.5,3620.0,3536.0,3577.14990234375,3525.835205078125,1238778,4300.5900390625,4342.080029296875,4273.87998046875,4315.319970703125,4253.415966796875,2245996.0,bullish
66,1785.0,1952.199951171875,1898.050048828125,1902.300048828125,1902.300048828125,3782787,2117.95,2184.639990234375,2089.660009765625,2135.7600341796874,2135.7600341796874,1425249.8,bearish
67,73.5999984741211,88.3499984741211,92.75,88.3499984741211,88.3499984741211,1338155,88.93999938964843,92.32000122070312,87.13000183105468,91.36999969482422,91.36999969482422,296760.6,bullish
68,239.60000610351562,241.1999969482422,239.5,237.0500030517578,233.2110595703125,32887087,287.4100006103516,289.4699981689453,284.56000061035155,286.6199981689453,281.9782775878906,15723937.4,bullish
69,345.75,348.1499938964844,340.8500061035156,346.6000061035156,330.96392822265625,1334935,421.04999389648435,423.44000244140625,416.7799987792969,419.0100036621094,400.1072998046875,3107110.8,bearish
70,239.5500030517578,251.5,240.5500030517578,245.5500030517578,241.57339477539062,35038887,287.31000061035155,291.18999938964845,285.0399993896484,287.93999938964845,283.276904296875,20704767.4,bearish
71,1970.0,2139.949951171875,1948.300048828125,2049.699951171875,2049.699951171875,9450888,2260.9800048828124,2385.3099609375,2229.2400146484374,2334.1400146484375,2334.1400146484375,4757111.4,bearish
72,90.5999984741211,91.1500015258789,89.80000305175781,90.94999694824219,86.53279876708984,7353379,110.19000091552735,110.74000091552735,109.11000061035156,109.46999969482422,104.15333862304688,14540619.8,bearish
73,90.5999984741211,91.1500015258789,89.80000305175781,90.94999694824219,86.53279876708984,7353379,110.19000091552735,110.74000091552735,109.11000061035156,109.46999969482422,104.15333862304688,14540619.8,bearish
74,1957.0,1976.75,1913.1500244140625,1929.4000244140625,1929.4000244140625,1838495,2350.3800048828125,2439.9599609375,2303.2000244140627,2374.1800048828127,2374.1800048828127,4745295.2,bullish
75,1957.0,1976.75,1913.1500244140625,1929.4000244140625,1929.4000244140625,1838495,2350.3800048828125,2439.9599609375,2303.2000244140627,2374.1800048828127,2374.1800048828127,4745295.2,bullish
76,1304.0,1330.0,1286.75,1280.300048828125,1280.300048828125,948340,1542.2,1585.45,1510.760009765625,1551.189990234375,1551.189990234375,1625095.4,bullish
77,1531.800048828125,1537.9000244140625,1513.050048828125,1522.0999755859375,1522.0999755859375,2580901,1896.6499755859375,1903.1,1858.8300048828125,1870.839990234375,1870.839990234375,2622659.2,bullish
